State,Year,Crop,Temperature,Rainfall,Humidity,Soil_Moisture,Crop_Yield
Punjab,2010,Wheat,34.10594404900333,1326.6308962650016,55.81306769682016,27.642418594534348,2687.109782522501
Punjab,2010,Maize,33.39144575562173,1569.1866084319336,85.12134051377828,28.94684189150183,2552.586033680177
Punjab,2010,Sorghum,27.32654912224814,876.4529893109028,87.83883559382397,36.05413441625953,2039.578390031587
Punjab,2010,Pulses,29.09090456251311,934.4040167694892,56.79548292876229,18.173610343874316,1815.677547149245
Punjab,2011,Rice,27.878789867206798,784.8951552616192,89.58021333537289,32.10785622313362,2614.6247202900095
Punjab,2011,Wheat,31.9556310993724,368.30591744790263,53.07032247554952,15.104686090698946,3146.0771029950774
Punjab,2011,Maize,32.77269879452569,909.3458239052136,66.61772002368359,15.600126121122221,1719.0588736518105
Punjab,2011,Sorghum,27.978803560142172,845.4344818575272,53.93696756405475,38.918010847233745,2459.0585596590054
Punjab,2011,Pulses,31.32985432460348,722.63076568657,59.47695975586894,17.42414177413562,1320.7202491213704
Punjab,2012,Rice,30.992398374726633,839.4049862297023,77.10183220735104,28.67322189963692,3244.6503067332787
Punjab,2012,Wheat,29.903822985338454,945.0548586840116,63.997514142828564,34.560645305319696,2692.9980597460385
Punjab,2012,Maize,30.090445417999966,1015.3593705643256,58.986295905670666,24.983314504980562,2596.8923510853006
Punjab,2012,Sorghum,29.877992056289234,1150.072140830971,63.36770856692439,33.27175864440401,1839.91990806825
Punjab,2012,Pulses,33.424080568035784,475.70904705152157,83.30447093304525,35.104139124597104,1561.3328796177352
Punjab,2013,Rice,30.848787875722024,1383.8556009280476,66.10957938987323,27.990291895075188,2334.954348193781
Punjab,2013,Wheat,28.068670392953585,1488.7499094702835,55.32039195629315,18.968419084357738,2625.465389982384
Punjab,2013,Maize,27.652240071182057,940.6186813045954,66.73558133513333,23.945281233389828,3120.3719014490657
Punjab,2013,Sorghum,32.994863366359255,1557.3107030613196,56.458313362569605,26.793495937960977,2628.7530505427476
Punjab,2013,Pulses,33.188884783498395,1203.68409632867,51.00796379284279,23.870796388579066,1556.279295318774
Punjab,2014,Rice,30.661702609231156,1435.3004314394009,60.44649730043441,32.37382798357619,3412.948935005861
Punjab,2014,Wheat,30.626264280026312,1206.119738757675,69.52710701243257,18.329553141688084,3239.9622577835808
Punjab,2014,Maize,28.93709089728157,529.6421723903632,73.97197148025555,27.84269638038262,1947.9766766482742
Punjab,2014,Sorghum,29.93543877790106,1192.162880522432,56.97637068445998,26.791237268764885,2036.9234604968544
Punjab,2014,Pulses,30.465573485880327,772.970806895222,72.02126722384902,25.18413810532081,2087.5157459526126
Punjab,2015,Rice,30.10332195370216,1068.7224064617108,85.6263382184737,29.923630585329313,3322.2954038146686
Punjab,2015,Wheat,29.4050355982523,1393.5951215721839,79.99439725153076,37.8260366722464,2418.9816733863904
Punjab,2015,Maize,30.57391170860342,750.4135247516647,59.87428110382932,22.66038623377591,2308.5151820414517
Punjab,2015,Sorghum,34.24954280603392,1399.4017185965208,67.05998988967444,30.385519495520885,2021.3761249732677
Punjab,2015,Pulses,27.412984749591807,791.2915368408808,66.01251344691977,35.29665310025949,1524.5619049750276
Punjab,2016,Rice,32.13675866738803,1181.2362668765554,87.31011756241253,15.503446223732245,3691.0916256314367
Punjab,2016,Wheat,27.04111155372055,1377.7699719360396,87.26961613266033,39.923735435291746,3143.9322611202183
Punjab,2016,Maize,28.05324232394593,1302.1400009419478,85.19009609177374,16.23052286351904,2600.8434889078685
Punjab,2016,Sorghum,29.545047480093185,752.8193539084001,55.525011725609886,36.47779394117291,1784.2671645652442
Punjab,2016,Pulses,34.09962419157185,1000.2048456872448,59.562655363001184,33.95101052528041,1566.0441161335084
Punjab,2017,Rice,32.163969618499884,595.1271365345403,89.06244093291618,31.14006442646029,2875.4358696284185
Punjab,2017,Wheat,29.641813429967687,1118.745934328777,81.27563651987559,34.14646609711855,2504.258857399652
Punjab,2017,Maize,29.431689804142405,1358.4288585630813,73.0024229383526,20.17044732833491,2768.3941562721616
Punjab,2017,Sorghum,26.04354950125038,1014.0804706181109,67.09866112666757,31.130464396116597,1749.7030863525254
Punjab,2017,Pulses,31.528059563145717,537.1595454371062,57.94526455447476,34.58468049989596,1610.1734910344883
Punjab,2018,Rice,29.528060025578057,1223.2557130945104,80.05115697495067,37.42488223411028,2898.263316218988
Punjab,2018,Wheat,30.74012223053791,962.880195970073,63.56962644695345,16.560783181944508,2937.341682977735
Punjab,2018,Maize,28.020084414895972,989.4977169981292,59.94159283709704,22.923565544182033,2577.5983443566165
Punjab,2018,Sorghum,30.42547955171532,1234.8621204845717,84.28923749479165,34.11627375962183,1870.6623291274702
Punjab,2018,Pulses,30.88954761566319,752.3038951593574,87.80096258322274,32.063511969178926,1802.1535400723826
Punjab,2019,Rice,25.82704468325783,1048.146887192044,54.79811766923879,22.801601116300517,3663.7593118191726
Punjab,2019,Wheat,30.746697119422798,1093.7134631399715,55.49200130862281,38.809668809968116,3157.8205496249243
Punjab,2019,Maize,27.484263688182224,1219.4140757724977,87.82998808903722,22.822988700720565,2677.126618375439
Punjab,2019,Sorghum,32.05891496319671,1261.6946140085352,77.10892964805282,21.307868403378826,1980.5934184902444
Punjab,2019,Pulses,30.145748196031033,1021.9590973005083,69.01902860930934,36.2274504989669,1754.927103360522
Punjab,2020,Rice,27.760907743233663,881.9410432090814,83.45768769879479,28.72274079100179,3180.9284054846503
Punjab,2020,Wheat,28.298929442505912,1745.5569750036675,68.43593352826328,35.717724595450164,2879.432593293394
Punjab,2020,Maize,31.0667184894109,1251.8405513555215,54.21605509585849,35.971346547601726,2865.4584135262767
Punjab,2020,Sorghum,32.11473661075645,1261.6591000218934,79.0148640093943,17.814761663229863,1905.4739806417674
Punjab,2020,Pulses,31.86625614468214,933.1837897670179,51.88786806789516,39.03541549105124,2119.551589714316
Punjab,2021,Rice,32.90523349097236,725.1037242779742,87.68232877954381,22.45681135585307,2748.923788861116
Punjab,2021,Wheat,28.9508659724659,1405.6608036601433,55.57016283138816,15.267882442383973,2927.2200584555353
Punjab,2021,Maize,30.07889409648148,569.2271428394417,63.76366471397768,28.013595932621463,2105.255255071748
Punjab,2021,Sorghum,32.02527481928814,952.5538466883039,70.22083166893961,27.69394595471422,1945.565279225745
Punjab,2021,Pulses,29.78732599493737,1298.674454200609,66.60582615970984,25.55480584701695,2310.9517829754113
Punjab,2022,Rice,28.755930388891237,1174.8212749521592,82.81013275779559,31.218677847375453,2640.0907414904077
Punjab,2022,Wheat,25.367712274062246,1257.4042585906436,70.51498969221072,23.02136356874609,2551.5411181104296
Punjab,2022,Maize,31.586351376437356,963.3828603636168,63.80067359698265,16.368317673124647,2388.825171279765
Punjab,2022,Sorghum,27.303905776119667,785.5957969028705,54.81454304839944,16.69011873680958,2156.3839715041445
Punjab,2022,Pulses,30.643357082753,1050.4179417900461,67.22143283652147,17.978516799901204,1146.8804860671435
Punjab,2023,Rice,30.35695332777078,1428.6573123440703,78.74872453048809,17.76508997182902,2557.760360387368
Punjab,2023,Wheat,32.50568526885497,865.5326151099551,63.64977799030882,26.104585171959165,2831.031438792432
Punjab,2023,Maize,34.08415208028749,1083.2075385894027,69.3292830350174,39.672398634707434,2493.316306244886
Punjab,2023,Sorghum,28.37397125547974,1246.9839747033116,71.5357991714783,39.80339098696457,1707.390191816525
Punjab,2023,Pulses,32.60701586386952,1199.4108235999329,63.49322435383062,35.68809234884543,1634.1237487898093
Punjab,2024,Rice,28.435993014977925,772.0890647559139,52.727464790618505,19.678106760262544,2468.679434073573
Punjab,2024,Wheat,30.943084760836413,450.6565364984949,85.03619699999578,37.63247497526289,2431.466850620271
Punjab,2024,Maize,25.848823981842934,974.1790921627321,54.27202816009454,38.83507198455237,2454.9038619184385
Punjab,2024,Sorghum,29.34660757362727,687.2266915988271,56.57147373089637,34.57903577309243,1648.329873969008
Punjab,2024,Pulses,30.63271664307229,734.4253941627333,54.9538410682327,16.763390939823914,1854.3188228313247
Rajasthan,2010,Rice,32.606556074632124,1175.849740117835,56.752400231382566,36.34857205354632,2876.2758545350557
Rajasthan,2010,Wheat,30.015760369389458,902.316684355449,80.77770317686227,38.36988793731958,2750.699438234383
Rajasthan,2010,Maize,30.42418670614835,701.9923901254148,65.08215724006796,24.833016759629718,2195.2363519030064
Rajasthan,2010,Sorghum,27.56543461555904,1047.8387520412386,77.64986655143957,19.189163482612663,2010.4141246257686
Rajasthan,2010,Pulses,26.06299157312389,1196.492675266507,75.82137425642088,18.894331514504255,2043.2395936775129
Rajasthan,2011,Rice,28.287003525181603,1029.3011130245006,65.09452707186603,25.337913257248978,2885.1548431161095
Rajasthan,2011,Wheat,29.752542107450328,880.6960919156188,87.9111879187692,18.529976588429623,2444.7908325332323
Rajasthan,2011,Maize,29.200201875737726,1080.7884257742203,89.25030309565108,24.540412477728374,2298.9654398637304
Rajasthan,2011,Sorghum,32.343435829432316,647.1479990335658,55.840840771878504,38.45160348920328,2146.2680891260156
Rajasthan,2011,Pulses,32.36378218591992,1144.2724278246687,52.761477476455,23.36972604726698,2110.826295313877
Rajasthan,2012,Rice,27.154050149476653,708.9627218861069,73.85868301654175,35.359598016727034,2880.7326703524836
Rajasthan,2012,Wheat,28.06390848297951,906.9076883845289,57.867527892512925,20.9370826292346,3093.666867567034
Rajasthan,2012,Maize,27.25651374147299,1482.634256720312,64.50007938126052,35.59994129699946,2748.468907055387
Rajasthan,2012,Sorghum,29.70011856184178,570.0544556425864,82.03754886165721,19.50396619331548,2388.818918534419
Rajasthan,2012,Pulses,27.785686366395097,890.3482189044203,74.39251046192467,21.02009540182933,1754.6102339302433
Rajasthan,2013,Rice,28.552019336514782,941.3828946468929,55.88653004379781,22.449430887396094,2997.8865043558335
Rajasthan,2013,Wheat,29.568780842863955,888.4426353164004,87.04238239273062,19.04236383184967,2581.461513495897
Rajasthan,2013,Maize,30.63904934156591,1496.0851805476855,85.37914910387036,28.849831387578273,2082.933422453961
Rajasthan,2013,Sorghum,30.31552287858754,670.7895043086801,80.39294633713553,23.470587060570182,1556.9225217404296
Rajasthan,2013,Pulses,31.90003165733929,1072.90141661632,51.98423633397931,21.42656730473022,1340.1898320330208
Rajasthan,2014,Rice,29.607438697224126,1090.5100026705206,66.95080479723694,23.553315002797376,3052.6608688735796
Rajasthan,2014,Wheat,29.871844471702566,1160.8872728551569,69.56193601797133,23.791246808547633,2842.914630963686
Rajasthan,2014,Maize,31.699223977032425,1207.857275271231,63.673961676690325,25.842358283009503,2674.7713956426414
Rajasthan,2014,Sorghum,29.213894485877198,1300.489547562568,81.75740533807405,38.524808064360926,2418.0363582573295
Rajasthan,2014,Pulses,31.42109820459557,1128.8022468405202,65.80213351427184,16.281586479399955,1913.8918945157895
Rajasthan,2015,Rice,33.33813905165266,717.232598262437,68.01401543123171,33.724078771509966,3397.6296327285236
Rajasthan,2015,Wheat,27.186369981004923,1175.7712603493947,71.82783875252103,20.101609713665013,2578.9689592157133
Rajasthan,2015,Maize,32.01894357719194,746.5175684219511,69.30404942646084,20.400786009826806,2473.7694013668456
Rajasthan,2015,Sorghum,31.096639255108997,1284.8783714093465,71.0019736098154,32.68197279764168,1982.1754456182518
Rajasthan,2015,Pulses,29.3071469879862,516.5297922691516,54.9379946324142,20.149500896924042,2088.0914388844412
Rajasthan,2016,Rice,30.924967248133708,646.1892635102149,79.12465749344665,30.006285252489576,3051.6763159233114
Rajasthan,2016,Wheat,31.775007934828118,1228.2539962934434,89.0164147073898,29.33908200066775,3174.8514702118478
Rajasthan,2016,Maize,27.3344452050407,895.1682018349132,82.62981522504484,29.932809458267798,2268.229375373128
Rajasthan,2016,Sorghum,28.80605142655785,282.9086897591686,84.18189572808721,23.500109651497304,2161.288970884964
Rajasthan,2016,Pulses,30.85637249562115,916.002009437656,56.61999098654623,32.66510322485544,1416.290779134064
Rajasthan,2017,Rice,34.368193466760914,1171.1521625063547,57.85947867824844,20.293646551310488,2972.1167380159236
Rajasthan,2017,Wheat,29.5209961559565,1335.0501326589863,76.67709789834723,25.884908084993786,2855.924850923214
Rajasthan,2017,Maize,30.098616663040445,1230.651902790669,60.356170991725584,16.32066715911805,2317.5320477665723
Rajasthan,2017,Sorghum,30.726231255489047,1093.3329973429586,72.5766635111899,30.0145799246784,1433.1052123711543
Rajasthan,2017,Pulses,29.205609367708025,669.3190778632434,74.68776908467866,39.24547161584462,1906.7006845689689
Rajasthan,2018,Rice,30.38315479238818,1151.872296791778,57.680934765453785,31.667141297312828,3434.191709817542
Rajasthan,2018,Wheat,32.7251257054249,1492.1843690464862,69.59143471952963,28.21641509973189,2872.8646039450823
Rajasthan,2018,Maize,25.835802593622027,1165.9447469137626,57.431078187948316,17.12415724723666,2335.539910549968
Rajasthan,2018,Sorghum,33.84689158964991,767.6155089944255,67.50867299734165,21.918853298782714,1407.3536686348589
Rajasthan,2018,Pulses,31.50219890901462,380.4750861231038,79.48529655826556,15.917823587076667,1808.5372743549476
Rajasthan,2019,Rice,25.844376360287605,903.9106586390075,86.82143540410219,15.300075681817063,3493.01344674136
Rajasthan,2019,Wheat,30.72129578287159,740.9519185105198,88.8984556011161,27.95026078440245,2790.6389533182746
Rajasthan,2019,Maize,27.266283273438347,1177.7701821541991,69.33992340427216,25.728737298958045,2353.5178472645366
Rajasthan,2019,Sorghum,31.266653652142477,1006.7892558030608,80.74988525450053,16.548662964474698,1578.331083843114
Rajasthan,2019,Pulses,28.03001374836597,1059.6040028642221,51.45844203302474,16.318598804055434,1776.279797440633
Rajasthan,2020,Rice,28.841751780728508,855.7498631464061,66.86850470103666,15.99806331409378,3208.850399147787
Rajasthan,2020,Wheat,34.339873176161085,572.8952089348231,72.8362821500858,23.31066730435913,2596.407081611769
Rajasthan,2020,Maize,29.363524944514758,765.6530865606658,80.66383778848206,39.156857443704645,2422.0599577697462
Rajasthan,2020,Sorghum,33.197076224192685,1240.6385375854359,61.40823210721656,30.76926050431552,1654.6538790341392
Rajasthan,2020,Pulses,24.321842681029146,757.1857536751738,62.721584467780794,38.116044778215915,2087.0109559156977
Rajasthan,2021,Rice,29.955399432563894,793.3343372273783,86.51203201631446,30.259075195453924,2515.233963776858
Rajasthan,2021,Wheat,30.599295375674696,1279.7304612864002,72.36872527073832,27.868554843919497,2675.4699133109893
Rajasthan,2021,Maize,29.791314414026218,1117.992115001597,74.12852248398018,16.992876829682125,2638.081487494691
Rajasthan,2021,Sorghum,30.389684680540277,694.091404087343,73.26886109893907,34.15868032761631,2061.908531397635
Rajasthan,2021,Pulses,31.923974378143683,928.8964089962117,75.94731813429458,37.48122295723006,1514.7267810938304
Rajasthan,2022,Rice,30.63704200959775,702.4910009679069,86.3530599086745,34.01000168218707,2810.1359175345624
Rajasthan,2022,Wheat,27.62153506984574,1316.1957313548628,57.36179088200854,33.9112771997228,2338.724561065247
Rajasthan,2022,Maize,29.710190841837136,866.2168858416519,63.04681016513014,26.713924864778367,2533.942137115907
Rajasthan,2022,Sorghum,29.223306123397684,908.3142666795061,58.14139495547586,34.226528328993105,2503.6024020117698
Rajasthan,2022,Pulses,26.176718898696485,1393.3502493407873,85.40955514830262,17.167664189891006,1732.7043087365685
Rajasthan,2023,Rice,31.71916974468711,1023.94044521762,65.51891017591545,35.73914578570921,2670.4138724466566
Rajasthan,2023,Wheat,32.84100857454213,965.9558062353576,63.2869008824693,32.52021045004351,2866.467542087263
Rajasthan,2023,Maize,31.190981795278514,823.0315730611327,79.54184213587854,16.594863906339945,2049.933441565919
Rajasthan,2023,Sorghum,28.44232591435913,1405.3218677239418,89.06470549260037,24.430044561440965,2265.8573565754386
Rajasthan,2023,Pulses,29.411514988727085,1406.9750157483945,84.78134687259919,19.51643853278258,2143.8090432426197
Rajasthan,2024,Rice,28.445257030308188,1467.6367553490682,67.78294004277714,33.55924842724455,2540.861577076987
Rajasthan,2024,Wheat,29.514602504349437,432.9969486451172,56.72080208770714,23.869932241409717,2617.706096387958
Rajasthan,2024,Maize,29.72537806842224,1287.3374843418717,56.0697165181221,29.94520033503785,2562.2810054201877
Rajasthan,2024,Sorghum,28.23849182079454,1539.6175055053936,78.0439034945708,25.2682885872753,1927.08164033574
Rajasthan,2024,Pulses,30.00457587228701,1321.109548068979,51.53603509305378,24.20625268487833,2181.567726581597
Tamil Nadu,2010,Rice,29.888159102955573,1101.3872584696355,70.07781620527368,37.748253953992965,3185.665889406946
Tamil Nadu,2010,Wheat,33.276719464541884,1114.3928836794355,68.27552286949067,26.877709123295887,2893.4958568014335
Tamil Nadu,2010,Maize,30.776751458460335,971.5527306157384,77.88665017161401,17.080576655201806,2481.8788812409275
Tamil Nadu,2010,Sorghum,32.255560501267794,1025.8332604776933,66.68657115902809,36.943735121565624,1775.9230144789497
Tamil Nadu,2010,Pulses,31.053073367344613,856.7767881421598,72.3075476474181,16.365257580336728,1803.8485930631055
Tamil Nadu,2011,Rice,30.959654070733666,919.4062740070772,84.31431134069956,22.622578109626588,2449.0920648688807
Tamil Nadu,2011,Wheat,29.405247841513788,926.0849792456356,61.91437593560845,34.50120217600109,2337.15903452713
Tamil Nadu,2011,Maize,29.678737760949012,854.7478146253789,87.59697491542835,23.57566781475061,2210.1261040740237
Tamil Nadu,2011,Sorghum,29.981422876864368,1092.0943218058712,57.166556731606036,37.278502294837736,2544.022309554627
Tamil Nadu,2011,Pulses,29.314242276884872,1083.5045903934008,61.273000131818876,19.607534923752475,1647.2359912202596
Tamil Nadu,2012,Rice,29.042482856956624,1107.8427392641377,68.70882463884604,30.147420379487073,2875.0124083153614
Tamil Nadu,2012,Wheat,29.873753973777504,1118.7396546129241,67.3135968422869,28.388561827444956,2879.0652435864354
Tamil Nadu,2012,Maize,25.226140259608655,851.2365483969552,85.49698141481441,37.348337766749765,2829.1900562631126
Tamil Nadu,2012,Sorghum,26.86870393678881,97.7102980918728,61.14777263714103,38.97179682976025,2171.3538218657627
Tamil Nadu,2012,Pulses,30.487314447405428,672.937477960171,61.302010700745555,21.975207258694915,1833.1605952421821
Tamil Nadu,2013,Rice,28.747369447633986,1148.2191756926559,60.351696334580964,22.911428271860405,2143.6120011286826
Tamil Nadu,2013,Wheat,29.487318643255016,838.5856724529584,88.66233757522176,38.61768454181204,3039.35313396873
Tamil Nadu,2013,Maize,26.281326456679885,1013.6474428992256,50.567865378868945,21.44079996908823,2667.5009269635116
Tamil Nadu,2013,Sorghum,33.71329487312391,855.4702086719574,79.32641512547198,39.8855378231364,2097.337581305755
Tamil Nadu,2013,Pulses,26.39227441487527,282.4131387060928,56.76647575369681,39.43641407959606,2053.43231273451
Tamil Nadu,2014,Rice,29.98887941270386,1353.5538069395268,74.12981690736119,20.681526338991556,3560.645352163156
Tamil Nadu,2014,Wheat,30.83941121671453,1082.9744516773146,74.45366624990905,24.27434281480423,2802.566824247305
Tamil Nadu,2014,Maize,28.77828472038987,1151.3449769149051,65.38063254825066,23.673973759439647,2930.5262197666707
Tamil Nadu,2014,Sorghum,29.305395422084313,1435.9826428127635,73.05955612559464,23.551735866438882,1976.5308022824447
Tamil Nadu,2014,Pulses,28.820215364488785,1209.606644055113,58.975319191991815,27.612573101370895,1849.2884296111706
Tamil Nadu,2015,Rice,34.3924462843056,1147.8959375543377,72.84796735851654,36.585789444734615,2982.744674098361
Tamil Nadu,2015,Wheat,30.41906846052559,672.5124483522693,84.71918506923612,29.57764393199745,2549.1813543699927
Tamil Nadu,2015,Maize,32.84899164249389,972.4881927564622,65.7791756335543,36.676504559473685,2233.669146538438
Tamil Nadu,2015,Sorghum,31.519029774972214,912.4724103224388,88.6648888358443,26.0859775709011,2087.269117277002
Tamil Nadu,2015,Pulses,26.008936439096523,663.6268779716825,79.45892698476291,16.291433927866027,2078.8229954372446
Tamil Nadu,2016,Rice,29.735726822196906,842.8806091685735,64.13892768242883,22.890830384178805,2393.460408011416
Tamil Nadu,2016,Wheat,29.797438562596934,820.468725825686,88.9961709124094,25.277835424871213,2510.0236327044054
Tamil Nadu,2016,Maize,34.18639586441989,546.4349741310359,89.33363073656906,21.040031910894076,2847.8143129901564
Tamil Nadu,2016,Sorghum,31.946203122030145,766.2721781869898,77.07489103310306,16.602367775904387,2060.9707863758094
Tamil Nadu,2016,Pulses,33.018262026809104,1181.6818697893939,58.43879562479802,36.040550188569355,1354.7830005226995
Tamil Nadu,2017,Rice,29.583063578919184,1361.9824464591745,71.79204341104393,18.14108731030785,2541.8496430231057
Tamil Nadu,2017,Wheat,28.030690430305476,762.2429658654362,58.541714179613656,25.278608411999677,2507.7634461350895
Tamil Nadu,2017,Maize,31.406855833574618,607.7890653307109,89.0582611774164,38.86665892197672,2020.6383596515486
Tamil Nadu,2017,Sorghum,28.73995004093221,1219.5866507529538,52.721492563666786,22.922603443015618,2013.307639254682
Tamil Nadu,2017,Pulses,26.508585134280697,1148.4116961325099,83.79456341642035,23.991889030576694,1915.0305094210933
Tamil Nadu,2018,Rice,27.745007802093923,1338.3726979760706,52.43622172940731,32.539131640073556,2994.0379093895067
Tamil Nadu,2018,Wheat,29.785470468378115,1366.084868925315,80.64981891041515,22.602365899282095,2476.996261758696
Tamil Nadu,2018,Maize,28.80893012963228,1270.1599231994774,67.85305439946245,33.17546317535335,2704.4086979725917
Tamil Nadu,2018,Sorghum,27.692615437320285,1226.4199894203427,56.254485665795,33.794954089673325,2059.82719579603
Tamil Nadu,2018,Pulses,26.677833168865654,1150.9756194248514,68.97739656588696,23.344414926744946,2082.354559925991
Tamil Nadu,2019,Rice,30.383795471746073,1584.502793436944,70.74991388458838,16.279137661136897,3307.532745774532
Tamil Nadu,2019,Wheat,29.90525859491113,525.3469709961619,62.409411349788186,19.544089944029857,2189.133849143219
Tamil Nadu,2019,Maize,30.094986936503286,925.2784466040878,55.331370323286926,38.19364332688518,1998.1318296065278
Tamil Nadu,2019,Sorghum,30.808425730554664,1214.761823407288,54.24855310353825,34.396931361742325,2177.4326455255564
Tamil Nadu,2019,Pulses,31.36044072095338,1092.2210709159065,83.37299182997594,29.433835030491693,1552.6163248695716
Tamil Nadu,2020,Rice,28.80674188277654,1629.3818017397293,71.1482927953621,15.85942145879313,2798.254321198099
Tamil Nadu,2020,Wheat,30.44654167184052,477.3334922094175,71.81711800846853,18.335408388080175,2636.1874603549836
Tamil Nadu,2020,Maize,31.988894751017813,1193.8018561343654,56.53417798972626,17.607827183797053,1788.5021917423323
Tamil Nadu,2020,Sorghum,34.08413930585576,1088.5839821862605,84.7199836758036,35.70464673308632,1767.0502578521
Tamil Nadu,2020,Pulses,28.666302566096874,1059.3750002026227,54.495881087040516,16.232724677745615,1617.758313713908
Tamil Nadu,2021,Rice,29.191276014619955,794.1162592734747,87.71931136284542,30.259401494542303,2570.1986130781042
Tamil Nadu,2021,Wheat,31.029767192152743,1245.9775757905702,54.50012522106527,33.39801015934872,3051.8991593293567
Tamil Nadu,2021,Maize,27.28496492031613,729.7985852462559,87.22689022249594,15.616110115908066,2210.7399785730267
Tamil Nadu,2021,Sorghum,32.16011211827862,1282.8365542420227,83.45514309641598,39.36098276596188,2146.1915711134984
Tamil Nadu,2021,Pulses,32.14385973042359,736.2151652764036,76.00748665782614,39.562064515031196,1904.5785359582942
Tamil Nadu,2022,Rice,29.74965114323367,1254.064631165474,51.59791893144377,24.05733725000512,3162.272555568297
Tamil Nadu,2022,Wheat,31.752338334382465,799.4964415459594,67.07578911293211,26.725623492947086,2781.677298594287
Tamil Nadu,2022,Maize,30.400919262827458,1182.6716068763897,62.466116666185954,28.132956611268035,2394.7451709770576
Tamil Nadu,2022,Sorghum,25.563304479897837,1410.9103322962555,76.48928633318371,32.88305776322839,1674.1836253645743
Tamil Nadu,2022,Pulses,28.198819294927876,660.1645146196765,55.010049243848314,31.387749296152816,1830.7453926474623
Tamil Nadu,2023,Rice,29.034344818386163,465.65247566030996,53.078767320320694,31.769125636075895,2330.8595942626625
Tamil Nadu,2023,Wheat,28.893820366171735,1208.7591517281355,66.85203526533459,35.970983419131755,2697.8203879270413
Tamil Nadu,2023,Maize,31.00028606622777,592.9193290901273,54.07515056558226,37.77801253479894,2566.945916424309
Tamil Nadu,2023,Sorghum,31.103771943644308,1204.0690625252887,51.95065275252561,36.093219817756435,1418.9741892492607
Tamil Nadu,2023,Pulses,28.477289460382117,736.5210241529601,80.26586197409596,29.5608769222074,1829.9660863227639
Tamil Nadu,2024,Rice,29.010069039263854,850.7282505072359,57.36994606290697,16.42505968879835,3344.901605663624
Tamil Nadu,2024,Wheat,30.59315387706061,1380.295453356392,63.06955562274534,23.740359970193055,2886.6184009029507
Tamil Nadu,2024,Maize,26.896975501882142,1198.615550427542,51.064334643107365,33.3807129525399,2856.5790469261024
Tamil Nadu,2024,Sorghum,33.69872428277276,1252.931599696972,58.235279527132846,23.812026173583778,2348.8515732604956
Tamil Nadu,2024,Pulses,31.700158664835108,1125.3042256718202,88.50930335444556,30.70867793873611,1896.9556447374619
Telangana,2010,Rice,32.567633719707125,1388.4956754450868,78.13108910929806,35.861456321402414,3163.266105702104
Telangana,2010,Wheat,29.07766053593076,1226.969402473942,75.61789095973012,22.854051595924304,2441.6431180701893
Telangana,2010,Maize,30.571606573589467,746.4538124721523,59.415330475934304,27.359270276143953,2666.016694922328
Telangana,2010,Sorghum,30.84139926203696,826.6237669501868,70.02478129335724,37.79462780954428,2118.6262956164114
Telangana,2010,Pulses,28.084862089969576,823.2003305717915,77.33717660629083,29.842115497718332,1662.4084091696745
Telangana,2011,Rice,28.38965649651425,1323.054443397304,67.9188662552876,25.136791908260463,2712.3664631439674
Telangana,2011,Wheat,27.294982621118557,524.923483063726,86.61159761517095,21.642139121656587,2923.899673641339
Telangana,2011,Maize,31.380945372243026,1079.68509795176,56.74997753592918,39.20817400248137,2697.3289528451123
Telangana,2011,Sorghum,29.86093542751546,643.9019835082765,57.53210099668426,22.593376155627485,2317.344254246239
Telangana,2011,Pulses,29.644164248391203,726.1567242110461,81.82313505030345,18.534588855408504,1904.502521773838
Telangana,2012,Rice,28.20433986714874,853.6883881153766,76.2328306930957,28.431891841700953,3322.299901431073
Telangana,2012,Wheat,32.36025634748306,1343.2879205679817,75.14936060239972,21.652534213432716,2784.067959490927
Telangana,2012,Maize,28.8980363929235,1050.4046021597585,83.29564166807631,39.7906085740307,2783.563460383445
Telangana,2012,Sorghum,31.00166318200842,736.457859597382,76.97174294800098,39.49888618395696,2222.7376740777863
Telangana,2012,Pulses,28.72482491584807,1065.004935689286,86.40784496578786,24.57083486921088,1708.9949797568597
Telangana,2013,Rice,27.919612560368204,1583.55852228308,67.51060219952514,22.759272227703,3111.0635669825224
Telangana,2013,Wheat,31.168628332870618,969.8572838284884,60.71989067537512,37.80520591953814,2782.7827890995372
Telangana,2013,Maize,32.78636251586981,1251.8047342694806,60.286094044363836,32.98470388937051,2476.183472678289
Telangana,2013,Sorghum,29.399068102558594,698.3195872931603,82.92014297787739,20.875782470297967,2108.04925518373
Telangana,2013,Pulses,27.859616874211337,1515.7121838525463,73.84174381910589,17.686263815722704,2037.5577931164203
Telangana,2014,Rice,28.858719139599774,1255.740593029885,88.61794538402485,37.8953587047686,2631.2449206598753
Telangana,2014,Wheat,32.904235398365124,1004.2447794897275,55.429834123996045,39.43595460510031,2621.0765776093363
Telangana,2014,Maize,29.40163645514513,1242.6757808178158,65.13262428661038,17.20992417866896,2324.6634124448683
Telangana,2014,Sorghum,27.646075774460066,1546.1631723825446,56.6615405398908,39.65441993209237,1830.081622635583
Telangana,2014,Pulses,31.663233572360806,1062.8410250943318,87.1505368482197,27.418585700149613,1504.6397848554095
Telangana,2015,Rice,29.623477329827388,1357.9338837553084,78.343341830713,33.296818432162524,2862.102968318101
Telangana,2015,Wheat,27.840315104437025,815.9237183911616,64.46160751051826,28.369986657029813,2858.8722822000163
